lon,lat,temp_noon_K,temp_midnight_K,temp_diff_K
120.75,-73.25,279.4473,79.1419,200.3054
120.75,-72.75,281.0827,79.5978,201.4849
120.75,-72.25,274.4530,77.1199,197.3331
120.75,-71.75,258.8105,73.9230,184.8875
120.75,-71.25,271.8153,76.6232,195.1921
120.75,-70.75,243.2275,71.5704,171.6571
120.75,-70.25,304.3642,87.8741,216.4901
120.75,-69.75,295.1294,85.6391,209.4903
120.75,-69.25,280.4912,81.9864,198.5048
120.75,-68.75,304.3719,86.1696,218.2023
120.75,-68.25,300.2814,84.3282,215.9532
120.75,-67.75,289.3171,82.8963,206.4208
120.75,-67.25,304.5169,85.6033,218.9136
120.75,-66.75,298.7947,83.7189,215.0758
120.75,-66.25,300.6616,85.3187,215.3429
120.75,-65.75,307.1609,86.0714,221.0895
120.75,-65.25,303.7248,85.8541,217.8707
120.75,-64.75,308.2870,86.0234,222.2636
120.75,-64.25,313.2000,86.6635,226.5365
120.75,-63.75,300.8133,83.7113,217.1020
120.75,-63.25,307.4746,86.9955,220.4791
120.75,-62.75,305.8043,87.9941,217.8102
120.75,-62.25,317.6998,89.1555,228.5443
120.75,-61.75,318.1766,89.3307,228.8459
120.75,-61.25,316.1605,88.3832,227.7773
120.75,-60.75,316.6367,88.1440,228.4927
120.75,-60.25,318.3700,88.1862,230.1838
120.75,-59.75,320.8078,89.4893,231.3185
120.75,-59.25,321.9589,89.7787,232.1802
120.75,-58.75,316.3143,88.7711,227.5432
120.75,-58.25,323.6256,91.1630,232.4626
120.75,-57.75,323.7535,89.8676,233.8859
120.75,-57.25,323.5141,89.8898,233.6243
120.75,-56.75,325.3265,90.0513,235.2752
120.75,-56.25,325.3676,89.9181,235.4495
120.75,-55.75,330.1449,91.2221,238.9228
120.75,-55.25,331.2337,90.8434,240.3903
120.75,-54.75,327.0822,90.4596,236.6226
120.75,-54.25,332.2077,91.2056,241.0021
120.75,-53.75,329.9759,91.1797,238.7962
120.75,-53.25,318.8233,87.2424,231.5809
120.75,-52.75,314.2422,85.4981,228.7441
120.75,-52.25,334.7295,90.3902,244.3393
120.75,-51.75,347.0671,94.8298,252.2373
120.75,-51.25,352.1603,94.5128,257.6475
120.75,-50.75,339.4626,91.7833,247.6793
120.75,-50.25,347.3767,92.9113,254.4654
120.75,-49.75,341.4899,91.4795,250.0104
120.75,-49.25,336.3282,89.7525,246.5757
120.75,-48.75,320.2081,86.6335,233.5746
120.75,-48.25,344.1353,92.2072,251.9281
120.75,-47.75,338.2268,91.3199,246.9069
120.75,-47.25,335.8368,89.8200,246.0168
120.75,-46.75,364.8187,95.9912,268.8275
120.75,-46.25,351.4308,94.2218,257.2090
120.75,-45.75,349.4183,93.5610,255.8573
120.75,-45.25,359.4460,96.4330,263.0130
120.75,-44.75,354.3667,95.8051,258.5616
120.75,-44.25,354.0739,94.6140,259.4599
120.75,-43.75,354.7260,93.8832,260.8428
120.75,-43.25,355.5584,94.7068,260.8516
120.75,-42.75,354.1055,95.2166,258.8889
120.75,-42.25,346.8047,92.9481,253.8566
120.75,-41.75,348.9518,91.7987,257.1531
120.75,-41.25,358.6524,96.5968,262.0556
120.75,-40.75,363.1363,95.7118,267.4245
120.75,-40.25,355.8913,95.3966,260.4947
120.75,-39.75,371.5454,97.7302,273.8152
120.75,-39.25,361.7037,95.6277,266.0760
120.75,-38.75,362.6642,95.8670,266.7972
120.75,-38.25,363.5280,96.1380,267.3900
120.75,-37.75,366.7437,97.3886,269.3551
120.75,-37.25,355.3080,95.3881,259.9199
120.75,-36.75,359.4478,94.9302,264.5176
120.75,-36.25,363.6723,98.5143,265.1580
120.75,-35.75,354.7408,94.8130,259.9278
120.75,-35.25,366.9607,97.9883,268.9724
120.75,-34.75,374.1937,98.3045,275.8892
120.75,-34.25,369.7869,97.2932,272.4937
120.75,-33.75,369.0496,97.0451,272.0045
120.75,-33.25,369.1459,97.2238,271.9221
120.75,-32.75,371.2210,97.4221,273.7989
120.75,-32.25,370.6941,97.4654,273.2287
120.75,-31.75,371.3072,97.2538,274.0534
120.75,-31.25,367.7471,97.7074,270.0397
120.75,-30.75,367.0099,96.6212,270.3887
120.75,-30.25,375.4437,98.0263,277.4174
120.75,-29.75,373.8780,94.8534,279.0246
120.75,-29.25,372.8234,96.0261,276.7973
120.75,-28.75,374.4976,97.0191,277.4785
120.75,-28.25,374.3182,97.4684,276.8498
120.75,-27.75,374.2261,96.4078,277.8183
120.75,-27.25,378.1522,98.1277,280.0245
120.75,-26.75,376.5542,97.9253,278.6289
120.75,-26.25,377.8420,97.8242,280.0178
120.75,-25.75,382.1539,98.2134,283.9405
120.75,-25.25,381.1176,98.6053,282.5123
120.75,-24.75,376.1703,98.2688,277.9015
120.75,-24.25,375.4771,97.6327,277.8444
120.75,-23.75,378.9459,99.9231,279.0228
120.75,-23.25,381.5105,100.0544,281.4561
120.75,-22.75,381.6166,99.1171,282.4995
120.75,-22.25,381.5584,98.8397,282.7187
120.75,-21.75,380.6342,99.2579,281.3763
120.75,-21.25,380.2722,99.0939,281.1783
120.75,-20.75,381.8016,99.0350,282.7666
120.75,-20.25,382.5605,99.0839,283.4766
120.75,-19.75,382.7510,99.3385,283.4125
120.75,-19.25,382.6755,99.3658,283.3097
120.75,-18.75,383.5271,99.3998,284.1273
120.75,-18.25,383.3845,98.9151,284.4694
120.75,-17.75,382.0572,98.9888,283.0684
120.75,-17.25,381.6497,98.0505,283.5992
120.75,-16.75,383.4019,98.4170,284.9849
120.75,-16.25,381.0150,99.4110,281.6040
120.75,-15.75,386.4402,99.7237,286.7165
120.75,-15.25,387.2353,100.1133,287.1220
120.75,-14.75,385.1950,99.0666,286.1284
120.75,-14.25,385.8123,100.8527,284.9596
120.75,-13.75,387.6447,101.3921,286.2526
120.75,-13.25,386.1541,100.8979,285.2562
120.75,-12.75,385.7091,101.0838,284.6253
120.75,-12.25,383.9365,100.4521,283.4844
120.75,-11.75,385.8390,100.4993,285.3397
120.75,-11.25,387.4632,100.5679,286.8953
120.75,-10.75,385.7237,103.9538,281.7699
120.75,-10.25,385.2887,103.5144,281.7743
120.75,-9.75,383.3584,103.5459,279.8125
120.75,-9.25,383.6680,102.0303,281.6377
120.75,-8.75,385.9893,101.2060,284.7833
120.75,-8.25,386.1405,100.5811,285.5594
120.75,-7.75,384.0989,101.2361,282.8628
120.75,-7.25,384.7436,101.6917,283.0519
120.75,-6.75,384.6564,101.8157,282.8407
120.75,-6.25,384.3466,102.5639,281.7827
120.75,-5.75,383.8740,102.8276,281.0464
120.75,-5.25,382.5439,103.6926,278.8513
120.75,-4.75,385.1776,102.6162,282.5614
120.75,-4.25,385.9175,101.5245,284.3930
120.75,-3.75,386.5148,101.9237,284.5911
120.75,-3.25,386.0102,102.0583,283.9519
120.75,-2.75,386.1094,102.9235,283.1859
120.75,-2.25,386.4903,102.3369,284.1534
120.75,-1.75,386.0320,102.5162,283.5158
120.75,-1.25,386.1161,102.8087,283.3074
120.75,-0.75,385.5820,104.4185,281.1635
120.75,-0.25,385.6111,102.4947,283.1164
120.75,0.25,384.1953,102.6605,281.5348
120.75,0.75,385.1991,102.4083,282.7908
120.75,1.25,384.3674,102.3920,281.9754
120.75,1.75,383.8475,102.8877,280.9598
120.75,2.25,384.6217,102.5715,282.0502
120.75,2.75,384.5618,102.8629,281.6989
120.75,3.25,384.7317,104.5941,280.1376
120.75,3.75,383.0260,106.6036,276.4224
120.75,4.25,383.0853,112.1722,270.9131
120.75,4.75,384.1533,124.6740,259.4793
120.75,5.25,383.7299,129.5269,254.2030
120.75,5.75,386.1904,113.8727,272.3177
120.75,6.25,386.0832,110.6128,275.4704
120.75,6.75,387.0889,107.4373,279.6516
120.75,7.25,386.2437,101.6735,284.5702
120.75,7.75,385.0888,101.1917,283.8971
120.75,8.25,385.1556,101.2193,283.9363
120.75,8.75,385.6057,100.4542,285.1515
120.75,9.25,383.5755,100.1826,283.3929
120.75,9.75,385.8626,98.3689,287.4937
120.75,10.25,386.3437,99.8246,286.5191
120.75,10.75,387.2219,100.2104,287.0115
120.75,11.25,387.3336,99.6894,287.6442
120.75,11.75,383.2384,100.2071,283.0313
120.75,12.25,385.1450,99.1399,286.0051
120.75,12.75,383.9390,99.7721,284.1669
120.75,13.25,383.5245,99.7498,283.7747
120.75,13.75,386.0308,99.9722,286.0586
120.75,14.25,386.0878,99.5675,286.5203
120.75,14.75,386.2840,-nan,-nan
120.75,15.25,388.3027,-nan,-nan
120.75,15.75,382.9684,-nan,-nan
120.75,16.25,382.7114,-nan,-nan
120.75,16.75,381.6448,-nan,-nan
120.75,17.25,383.2049,-nan,-nan
120.75,17.75,383.3504,-nan,-nan
120.75,18.25,382.8233,-nan,-nan
120.75,18.75,377.1071,-nan,-nan
120.75,19.25,381.0835,-nan,-nan
120.75,19.75,378.7963,-nan,-nan
120.75,20.25,378.2751,-nan,-nan
120.75,20.75,382.2144,-nan,-nan
120.75,21.25,378.8612,98.1233,280.7379
120.75,21.75,377.3072,99.8547,277.4525
120.75,22.25,380.5351,100.0958,280.4393
120.75,22.75,382.0545,100.2855,281.7690
120.75,23.25,378.4253,99.5288,278.8965
120.75,23.75,377.4879,99.7008,277.7871
120.75,24.25,376.3820,98.6358,277.7462
120.75,24.75,373.6003,97.4267,276.1736
120.75,25.25,376.8717,98.0379,278.8338
120.75,25.75,379.0671,98.4537,280.6134
120.75,26.25,373.7824,97.3097,276.4727
120.75,26.75,375.4676,97.3884,278.0792
120.75,27.25,374.1736,-nan,-nan
120.75,27.75,373.4556,-nan,-nan
120.75,28.25,369.8301,-nan,-nan
120.75,28.75,368.5607,-nan,-nan
120.75,29.25,371.1394,100.1230,271.0164
120.75,29.75,371.1376,99.4091,271.7285
120.75,30.25,370.1329,100.4773,269.6556
120.75,30.75,366.7995,98.6113,268.1882
120.75,31.25,371.0425,99.0055,272.0370
120.75,31.75,371.6355,98.4954,273.1401
120.75,32.25,365.3259,98.1505,267.1754
120.75,32.75,365.1998,98.6398,266.5600
120.75,33.25,364.8792,98.4222,266.4570
120.75,33.75,364.3987,97.4423,266.9564
120.75,34.25,362.5165,97.9334,264.5831
120.75,34.75,361.3962,96.7412,264.6550
120.75,35.25,368.9705,97.4799,271.4906
120.75,35.75,364.1473,97.2832,266.8641
120.75,36.25,365.1259,98.1395,266.9864
120.75,36.75,365.0152,97.7717,267.2435
120.75,37.25,362.8878,96.1087,266.7791
120.75,37.75,362.3563,96.3814,265.9749
120.75,38.25,363.9852,97.1291,266.8561
120.75,38.75,359.4233,97.0939,262.3294
120.75,39.25,354.6511,96.9629,257.6882
120.75,39.75,357.1083,95.8631,261.2452
120.75,40.25,359.0167,95.7714,263.2453
120.75,40.75,354.4959,95.4803,259.0156
120.75,41.25,359.5625,96.3224,263.2401
120.75,41.75,357.3716,96.3831,260.9885
120.75,42.25,353.7617,96.7019,257.0598
120.75,42.75,349.8417,95.1595,254.6822
120.75,43.25,355.6867,96.2686,259.4181
120.75,43.75,346.2918,95.1803,251.1115
120.75,44.25,349.4256,96.0832,253.3424
120.75,44.75,351.6354,95.9411,255.6943
120.75,45.25,336.7966,93.1030,243.6936
120.75,45.75,334.8170,92.0944,242.7226
120.75,46.25,344.1407,94.4344,249.7063
120.75,46.75,343.8855,95.4438,248.4417
120.75,47.25,344.3361,95.0159,249.3202
120.75,47.75,354.3874,95.6662,258.7212
120.75,48.25,344.5406,94.6360,249.9046
120.75,48.75,335.8250,94.2527,241.5723
120.75,49.25,335.6808,92.9422,242.7386
120.75,49.75,341.8981,94.4805,247.4176
120.75,50.25,333.4646,93.0625,240.4021
120.75,50.75,337.5515,92.5141,245.0374
120.75,51.25,345.4184,94.7782,250.6402
120.75,51.75,338.4688,92.2525,246.2163
120.75,52.25,337.0214,92.5402,244.4812
120.75,52.75,339.1237,93.2419,245.8818
120.75,53.25,327.6171,90.2137,237.4034
120.75,53.75,332.3154,91.2418,241.0736
120.75,54.25,337.5839,92.1460,245.4379
120.75,54.75,334.3191,92.3952,241.9239
120.75,55.25,324.7240,92.3844,232.3396
120.75,55.75,327.3621,91.1550,236.2071
120.75,56.25,322.1026,90.6312,231.4714
120.75,56.75,328.7647,91.5888,237.1759
120.75,57.25,322.9517,90.2365,232.7152
120.75,57.75,322.0325,90.6796,231.3529
120.75,58.25,320.3466,89.7672,230.5794
120.75,58.75,329.0922,92.2666,236.8256
120.75,59.25,318.4987,88.0370,230.4617
120.75,59.75,315.5203,86.8163,228.7040
120.75,60.25,303.3404,83.6766,219.6638
120.75,60.75,322.7809,87.6426,235.1383
120.75,61.25,331.2843,84.8696,246.4147
120.75,61.75,299.0552,85.3078,213.7474
120.75,62.25,326.5817,91.9432,234.6385
120.75,62.75,298.1646,84.4784,213.6862
120.75,63.25,313.4010,87.1279,226.2731
120.75,63.75,297.9711,84.9174,213.0537
120.75,64.25,301.1949,85.9924,215.2025
120.75,64.75,306.3421,87.3102,219.0319
120.75,65.25,316.1675,88.8850,227.2825
120.75,65.75,315.2172,88.7771,226.4401
120.75,66.25,308.8258,87.9283,220.8975
120.75,66.75,273.0170,81.1386,191.8784
120.75,67.25,273.9246,81.8622,192.0624
120.75,67.75,288.4576,83.8350,204.6226
120.75,68.25,294.6582,86.0658,208.5924
120.75,68.75,280.1439,80.1631,199.9808
120.75,69.25,294.3221,84.0565,210.2656
120.75,69.75,292.8531,83.7749,209.0782
120.75,70.25,289.9786,84.2521,205.7265
120.75,70.75,282.3442,83.9194,198.4248
120.75,71.25,278.4390,82.4560,195.9830
120.75,71.75,281.1868,82.4076,198.7792
120.75,72.25,277.3122,81.3453,195.9669
120.75,72.75,283.7961,83.6935,200.1026
120.75,73.25,291.5587,85.3533,206.2054
120.75,73.75,282.0485,81.7610,200.2875
120.75,74.25,259.8148,75.8613,183.9535
120.75,74.75,246.8950,72.9836,173.9114
120.75,75.25,271.5493,79.5032,192.0461
120.75,75.75,281.6529,80.7116,200.9413
120.75,76.25,257.9503,76.9065,181.0438
120.75,76.75,267.3479,77.9440,189.4039
120.75,77.25,266.5950,78.0506,188.5444
120.75,77.75,269.3983,80.2855,189.1128
120.75,78.25,234.0572,75.2337,158.8235
120.75,78.75,273.6530,79.2793,194.3737
120.75,79.25,246.0127,76.1595,169.8532
120.75,79.75,212.9848,64.4149,148.5699
120.75,80.25,235.9886,64.8891,171.0995
120.75,80.75,265.1063,73.1338,191.9725
120.75,81.25,261.0702,74.5584,186.5118
120.75,81.75,190.4582,50.7365,139.7217
120.75,82.25,238.7618,65.3666,173.3952
120.75,82.75,266.9218,76.9657,189.9561
120.75,83.25,185.3262,59.2747,126.0515
120.75,83.75,213.1169,65.8610,147.2559
120.75,84.25,225.9801,69.8620,156.1181
120.75,84.75,203.1463,64.1548,138.9915
120.75,85.25,148.5004,45.3068,103.1936
120.75,85.75,175.9622,53.2827,122.6795
120.75,86.25,189.8323,58.4959,131.3364
120.75,86.75,202.2436,65.8338,136.4098
120.75,87.25,179.3731,58.1874,121.1857
120.75,87.75,94.4757,47.8048,46.6709
120.75,88.25,137.5335,50.8083,86.7252
120.75,88.75,178.8255,67.3108,111.5147
120.75,89.25,163.4853,82.2493,81.2360
120.75,89.75,120.2118,91.7412,28.4706
121.25,-89.75,77.7909,48.3786,29.4123
121.25,-89.25,102.5385,121.7966,-19.2581
121.25,-88.75,229.8492,99.7687,130.0805
121.25,-88.25,172.3869,56.5778,115.8091
121.25,-87.75,81.0830,46.9770,34.1060
121.25,-87.25,196.2276,65.4550,130.7726
121.25,-86.75,213.2517,67.9123,145.3394
121.25,-86.25,215.0736,67.3354,147.7382
121.25,-85.75,195.9276,61.2525,134.6751
121.25,-85.25,201.9945,62.8310,139.1635
121.25,-84.75,167.9698,54.4528,113.5170
121.25,-84.25,199.8186,63.4997,136.3189
121.25,-83.75,183.0269,64.4232,118.6037
121.25,-83.25,238.9338,71.1343,167.7995
121.25,-82.75,223.2204,66.2850,156.9354
121.25,-82.25,225.2782,66.5479,158.7303
121.25,-81.75,232.8771,68.5995,164.2776
121.25,-81.25,246.0377,71.2506,174.7871
121.25,-80.75,238.0360,67.6659,170.3701
121.25,-80.25,250.4249,71.9753,178.4496
121.25,-79.75,228.6825,67.0350,161.6475
121.25,-79.25,277.3820,80.3276,197.0544
121.25,-78.75,257.3993,77.2481,180.1512
121.25,-78.25,251.7527,76.0070,175.7457
121.25,-77.75,246.4318,79.3850,167.0468
121.25,-77.25,254.2917,96.2034,158.0883
121.25,-76.75,263.3137,77.6343,185.6794
121.25,-76.25,261.1845,77.6885,183.4960
121.25,-75.75,265.6054,76.7087,188.8967
121.25,-75.25,267.1771,78.2862,188.8909
121.25,-74.75,265.6635,78.4610,187.2025
121.25,-74.25,274.2714,80.7735,193.4979
121.25,-73.75,275.7511,81.9624,193.7887
121.25,-73.25,279.3822,80.9272,198.4550
121.25,-72.75,280.3866,81.6584,198.7282
121.25,-72.25,276.5377,80.1806,196.3571
121.25,-71.75,267.1531,76.1238,191.0293
121.25,-71.25,268.5610,76.7891,191.7719
121.25,-70.75,258.1485,71.7445,186.4040
121.25,-70.25,286.3785,82.1776,204.2009
121.25,-69.75,295.7496,85.6419,210.1077
121.25,-69.25,281.3730,82.3367,199.0363
121.25,-68.75,295.8292,84.7538,211.0754
121.25,-68.25,303.0290,85.6778,217.3512
121.25,-67.75,293.2766,82.0723,211.2043
121.25,-67.25,311.6205,87.4114,224.2091
121.25,-66.75,297.7827,84.3430,213.4397
121.25,-66.25,309.1270,86.6007,222.5263
121.25,-65.75,298.4729,85.9497,212.5232
121.25,-65.25,310.4474,86.4379,224.0095
121.25,-64.75,298.1533,85.8739,212.2794
121.25,-64.25,308.9564,87.9698,220.9866
121.25,-63.75,300.3582,85.1771,215.1811
121.25,-63.25,303.8451,87.1960,216.6491
121.25,-62.75,306.8018,88.0121,218.7897
121.25,-62.25,316.5496,89.9381,226.6115
121.25,-61.75,321.9980,90.9495,231.0485
121.25,-61.25,321.4682,89.5478,231.9204
121.25,-60.75,317.5547,88.8531,228.7016
121.25,-60.25,314.7052,89.0951,225.6101
121.25,-59.75,313.8675,90.1993,223.6682
121.25,-59.25,322.3850,93.3025,229.0825
121.25,-58.75,315.5510,90.7637,224.7873
121.25,-58.25,315.8758,89.4079,226.4679
121.25,-57.75,322.8118,91.8074,231.0044
121.25,-57.25,324.1113,92.0674,232.0439
121.25,-56.75,323.1392,91.3559,231.7833
121.25,-56.25,321.6433,90.8948,230.7485
121.25,-55.75,324.5366,91.0379,233.4987
121.25,-55.25,331.5078,91.3774,240.1304
121.25,-54.75,326.8218,94.3214,232.5004
121.25,-54.25,339.0657,93.1505,245.9152
121.25,-53.75,332.1326,92.0567,240.0759
121.25,-53.25,331.8978,90.6255,241.2723
121.25,-52.75,331.3163,88.0290,243.2873
121.25,-52.25,325.9158,87.5649,238.3509
121.25,-51.75,352.5005,95.0027,257.4978
121.25,-51.25,352.9465,94.4020,258.5445
121.25,-50.75,341.0177,92.9162,248.1015
121.25,-50.25,348.0958,94.6148,253.4810
121.25,-49.75,341.3018,93.2003,248.1015
121.25,-49.25,335.6588,93.5964,242.0624
121.25,-48.75,318.9784,90.9628,228.0156
121.25,-48.25,339.5611,93.0819,246.4792
121.25,-47.75,342.6959,92.2148,250.4811
121.25,-47.25,337.4549,91.7163,245.7386
121.25,-46.75,359.9269,95.9675,263.9594
121.25,-46.25,351.4450,95.6659,255.7791
121.25,-45.75,350.7081,94.4255,256.2826
121.25,-45.25,352.6133,94.0122,258.6011
121.25,-44.75,359.6344,96.9735,262.6609
121.25,-44.25,355.6759,95.7423,259.9336
121.25,-43.75,355.8003,94.7561,261.0442
121.25,-43.25,355.5928,95.0749,260.5179
121.25,-42.75,355.1504,94.8800,260.2704
121.25,-42.25,345.0529,91.9382,253.1147
121.25,-41.75,357.4586,95.1886,262.2700
121.25,-41.25,348.8443,92.0394,256.8049
121.25,-40.75,363.8610,96.1853,267.6757
121.25,-40.25,357.1478,94.7587,262.3891
121.25,-39.75,369.4303,98.0617,271.3686
121.25,-39.25,363.1395,97.3779,265.7616
121.25,-38.75,362.3970,96.2373,266.1597
121.25,-38.25,362.6913,96.4186,266.2727
121.25,-37.75,360.5386,97.2947,263.2439
121.25,-37.25,356.1554,96.8677,259.2877
121.25,-36.75,351.9263,95.0424,256.8839
121.25,-36.25,361.8535,98.7692,263.0843
121.25,-35.75,355.5233,95.8562,259.6671
121.25,-35.25,372.1633,97.0516,275.1117
121.25,-34.75,374.2155,98.1538,276.0617
121.25,-34.25,368.7790,97.9492,270.8298
121.25,-33.75,368.9085,97.7677,271.1408
121.25,-33.25,368.1273,98.0136,270.1137
121.25,-32.75,370.5861,97.8913,272.6948
121.25,-32.25,369.7679,98.1490,271.6189
121.25,-31.75,369.9158,97.6167,272.2991
121.25,-31.25,364.3769,96.4577,267.9192
121.25,-30.75,363.5436,97.6159,265.9277
121.25,-30.25,371.6532,98.6141,273.0391
121.25,-29.75,374.3634,98.7467,275.6167
121.25,-29.25,372.5394,98.3981,274.1413
121.25,-28.75,374.9398,97.7403,277.1995
121.25,-28.25,372.6258,97.1809,275.4449
121.25,-27.75,375.6960,98.5762,277.1198
121.25,-27.25,377.6557,98.1031,279.5526
121.25,-26.75,377.6106,98.4870,279.1236
121.25,-26.25,380.6490,98.8173,281.8317
121.25,-25.75,383.1698,99.0730,284.0968
121.25,-25.25,379.4872,98.3579,281.1293
121.25,-24.75,380.8361,99.1174,281.7187
121.25,-24.25,371.3694,97.6712,273.6982
121.25,-23.75,378.0197,99.1956,278.8241
121.25,-23.25,382.6543,99.2258,283.4285
121.25,-22.75,381.7582,99.7884,281.9698
121.25,-22.25,381.9951,99.3298,282.6653
121.25,-21.75,379.7777,99.7850,279.9927
121.25,-21.25,379.5878,99.7476,279.8402
121.25,-20.75,380.2053,99.1182,281.0871
121.25,-20.25,379.8961,99.8673,280.0288
121.25,-19.75,382.6149,99.7255,282.8894
121.25,-19.25,382.3667,99.8018,282.5649
121.25,-18.75,383.0946,99.4815,283.6131
121.25,-18.25,383.4516,99.6597,283.7919
121.25,-17.75,383.3212,100.9449,282.3763
121.25,-17.25,383.0237,100.1339,282.8898
121.25,-16.75,380.9683,99.2185,281.7498
121.25,-16.25,388.7576,100.1622,288.5954
121.25,-15.75,384.1010,99.2107,284.8903
121.25,-15.25,383.9626,99.9035,284.0591
121.25,-14.75,384.8236,100.1738,284.6498
121.25,-14.25,384.9752,100.1523,284.8229
121.25,-13.75,385.8650,101.0807,284.7843
121.25,-13.25,384.8215,101.0100,283.8115
121.25,-12.75,384.5948,101.1759,283.4189
121.25,-12.25,384.7974,100.7535,284.0439
121.25,-11.75,388.7511,100.2150,288.5361
121.25,-11.25,387.6491,100.5759,287.0732
121.25,-10.75,386.4367,102.8598,283.5769
121.25,-10.25,381.2491,101.7614,279.4877
121.25,-9.75,383.4629,103.1627,280.3002
121.25,-9.25,384.5504,103.1776,281.3728
121.25,-8.75,386.4475,103.0910,283.3565
121.25,-8.25,386.0966,103.1516,282.9450
121.25,-7.75,385.4299,102.6282,282.8017
121.25,-7.25,385.9447,102.1809,283.7638
121.25,-6.75,385.4919,101.6863,283.8056
121.25,-6.25,384.0539,102.4848,281.5691
121.25,-5.75,382.1851,103.6987,278.4864
121.25,-5.25,381.9992,103.6793,278.3199
121.25,-4.75,383.1218,102.7498,280.3720
121.25,-4.25,385.5554,103.4412,282.1142
121.25,-3.75,384.9766,102.8692,282.1074
121.25,-3.25,386.8042,102.4446,284.3596
121.25,-2.75,385.0817,104.1086,280.9731
121.25,-2.25,386.0068,104.0480,281.9588
121.25,-1.75,386.0553,102.4190,283.6363
121.25,-1.25,385.6356,104.1568,281.4788
121.25,-0.75,383.8829,105.1721,278.7108
121.25,-0.25,386.5552,102.4382,284.1170
121.25,0.25,388.1650,102.1550,286.0100
121.25,0.75,386.6892,103.2667,283.4225
121.25,1.25,384.1143,103.6622,280.4521
121.25,1.75,383.7060,107.7786,275.9274
121.25,2.25,385.3902,102.8083,282.5819
121.25,2.75,385.8954,102.2702,283.6252
121.25,3.25,386.7682,102.1163,284.6519
121.25,3.75,385.6118,105.0419,280.5699
121.25,4.25,382.6974,109.9148,272.7826
121.25,4.75,384.3176,112.5712,271.7464
121.25,5.25,384.6098,117.8504,266.7594
121.25,5.75,384.9404,109.4783,275.4621
121.25,6.25,386.5027,103.0272,283.4755
121.25,6.75,388.1991,100.8199,287.3792
121.25,7.25,388.1702,100.9967,287.1735
121.25,7.75,387.9338,101.2888,286.6450
121.25,8.25,386.0798,101.2179,284.8619
121.25,8.75,383.4795,100.0224,283.4571
121.25,9.25,384.9056,99.7534,285.1522
121.25,9.75,386.1963,100.6710,285.5253
121.25,10.25,386.3687,101.1632,285.2055
121.25,10.75,386.2284,100.8461,285.3823
121.25,11.25,387.8344,100.6967,287.1377
121.25,11.75,388.4271,100.5903,287.8368
121.25,12.25,382.4288,100.8487,281.5801
121.25,12.75,385.3027,100.5601,284.7426
121.25,13.25,382.3704,100.1652,282.2052
121.25,13.75,386.7940,100.9100,285.8840
121.25,14.25,383.9880,100.2816,283.7064
121.25,14.75,385.1098,100.4036,284.7062
121.25,15.25,385.9455,100.2807,285.6648
121.25,15.75,381.4239,98.8683,282.5556
121.25,16.25,382.2399,98.2992,283.9407
121.25,16.75,383.4038,99.0666,284.3372
121.25,17.25,384.3088,98.8939,285.4149
121.25,17.75,382.4622,98.8787,283.5835
121.25,18.25,381.2387,99.7773,281.4614
121.25,18.75,378.6869,108.3812,270.3057
121.25,19.25,380.7893,99.9509,280.8384
121.25,19.75,381.7036,99.7113,281.9923
121.25,20.25,381.1750,99.5962,281.5788
121.25,20.75,382.0333,100.1846,281.8487
121.25,21.25,380.1236,99.6468,280.4768
121.25,21.75,376.1934,99.8712,276.3222
121.25,22.25,379.4647,100.8081,278.6566
121.25,22.75,380.4755,100.2373,280.2382
121.25,23.25,378.4429,99.8971,278.5458
121.25,23.75,377.7018,99.1390,278.5628
121.25,24.25,377.6334,97.8827,279.7507
121.25,24.75,372.9613,98.2999,274.6614
121.25,25.25,375.2250,99.2702,275.9548
121.25,25.75,377.4002,98.8426,278.5576
121.25,26.25,372.7123,98.3577,274.3546
121.25,26.75,372.6373,98.6301,274.0072
121.25,27.25,375.2884,98.9517,276.3367
121.25,27.75,370.6426,97.8528,272.7898
121.25,28.25,374.4016,97.9209,276.4807
121.25,28.75,369.1532,99.2299,269.9233
121.25,29.25,368.1286,99.9790,268.1496
121.25,29.75,367.7204,100.1194,267.6010
121.25,30.25,372.5929,99.7597,272.8332
121.25,30.75,369.7932,99.2506,270.5426
121.25,31.25,370.0516,100.6371,269.4145
121.25,31.75,368.4238,99.5265,268.8973
121.25,32.25,367.7349,98.3128,269.4221
121.25,32.75,370.1178,98.9641,271.1537
121.25,33.25,364.4798,97.7620,266.7178
121.25,33.75,368.5670,97.6708,270.8962
121.25,34.25,364.1344,97.7421,266.3923
121.25,34.75,365.8228,97.4819,268.3409
121.25,35.25,364.3872,96.8365,267.5507
121.25,35.75,362.6288,97.4193,265.2095
121.25,36.25,359.9089,98.8554,261.0535
121.25,36.75,360.0847,98.3029,261.7818
121.25,37.25,358.1252,96.8143,261.3109
121.25,37.75,358.3432,96.0034,262.3398
121.25,38.25,360.7983,96.2605,264.5378
121.25,38.75,358.1984,95.0086,263.1898
121.25,39.25,357.0594,95.6828,261.3766
121.25,39.75,351.0126,93.5037,257.5089
121.25,40.25,354.3418,94.3520,259.9898
121.25,40.75,351.3320,93.8358,257.4962
121.25,41.25,357.0360,95.0254,262.0106
121.25,41.75,360.3887,95.1840,265.2047
121.25,42.25,354.7093,96.1776,258.5317
121.25,42.75,335.7636,92.9317,242.8319
121.25,43.25,359.6791,96.2226,263.4565
