lat,lon,average_illumination_percent,permanent_shadow_fraction
-86.9859,141.2345,19.85,0.0031
-86.9859,165.6354,31.45,0.0
-86.9842,-157.0679,6.91,0.0
-86.9842,-112.9321,26.04,0.0
-86.9842,-67.0679,13.2,0.0463
-86.9842,-22.9321,16.79,0.0247
-86.9842,22.9321,0.0,1.0
-86.9842,67.0679,17.64,0.0031
-86.9842,112.9321,13.48,0.0
-86.9842,157.0679,37.17,0.0
-86.9834,-172.5394,23.56,0.0216
-86.9834,-97.4606,34.4,0.0
-86.9834,-82.5394,28.72,0.0648
-86.9834,-7.4606,0.0,1.0
-86.9834,7.4606,6.86,0.0
-86.9834,82.5394,0.0,1.0
-86.9834,97.4606,14.92,0.0093
-86.9834,172.5394,24.57,0.0833
-86.9832,-168.4248,32.41,0.0031
-86.9832,-149.5002,13.31,0.0
-86.9832,-120.4998,12.3,0.1111
-86.9832,-101.5752,21.04,0.0
-86.9832,-78.4248,27.07,0.037
-86.9832,-59.5002,28.01,0.0
-86.9832,-30.4998,34.5,0.0031
-86.9832,-11.5752,2.53,0.0
-86.9832,11.5752,3.02,0.0031
-86.9832,30.4998,1.24,0.0
-86.9832,59.5002,8.81,0.0154
-86.9832,78.4248,0.0,1.0
-86.9832,101.5752,21.24,0.0
-86.9832,120.4998,25.87,0.0
-86.9832,149.5002,18.56,0.0062
-86.9832,168.4248,29.04,0.0
-86.9819,-160.71,35.66,0.0586
-86.9819,-109.29,34.3,0.0
-86.9819,-70.71,21.05,0.0463
-86.9819,-19.29,14.46,0.0
-86.9819,19.29,0.0,1.0
-86.9819,70.71,16.87,0.0802
-86.9819,109.29,0.0,1.0
-86.9819,160.71,28.71,0.0
-86.9815,-162.8476,25.51,0.0
-86.9815,-107.1524,24.69,0.0
-86.9815,-72.8476,21.37,0.0679
-86.9815,-17.1524,11.03,0.0
-86.9815,17.1524,0.23,0.0772
-86.9815,72.8476,15.1,0.0
-86.9815,107.1524,0.0,1.0
-86.9815,162.8476,31.31,0.0
-86.98,-142.1843,25.72,0.0
-86.98,-127.8157,16.28,0.034
-86.98,-52.1843,21.47,0.0
-86.98,-37.8157,37.06,0.0
-86.98,37.8157,5.53,0.0
-86.98,52.1843,3.7,0.1265
-86.98,127.8157,36.4,0.0031
-86.98,142.1843,18.3,0.0
-86.9786,-171.8699,29.22,0.0
-86.9786,-135.0,21.59,0.0
-86.9786,-98.1301,29.68,0.0
-86.9786,-81.8699,29.44,0.0494
-86.9786,-45.0,39.87,0.0
-86.9786,-8.1301,0.01,0.6574
-86.9786,8.1301,7.83,0.0031
-86.9786,45.0,8.1,0.0895
-86.9786,81.8699,0.0,1.0
-86.9786,98.1301,14.61,0.0988
-86.9786,135.0,29.67,0.0
-86.9786,171.8699,28.28,0.0216
-86.9782,-158.5747,32.51,0.0031
-86.9782,-135.9548,21.43,0.0
-86.9782,-134.0452,19.71,0.0123
-86.9782,-111.4253,16.17,0.0031
-86.9782,-68.5747,17.06,0.0309
-86.9782,-45.9548,43.1,0.0
-86.9782,-44.0452,41.37,0.0123
-86.9782,-21.4253,16.73,0.0
-86.9782,21.4253,0.0,1.0
-86.9782,44.0452,0.24,0.6389
-86.9782,45.9548,10.76,0.0
-86.9782,68.5747,39.22,0.0
-86.9782,111.4253,3.25,0.0
-86.9782,134.0452,21.54,0.0031
-86.9782,135.9548,32.96,0.0031
-86.9782,158.5747,32.56,0.0062
-86.9777,-145.561,27.79,0.0
-86.9777,-124.439,1.08,0.4321
-86.9777,-55.561,12.88,0.1173
-86.9777,-34.439,10.2,0.0154
-86.9777,34.439,4.58,0.0062
-86.9777,55.561,6.63,0.037
-86.9777,124.439,40.49,0.0093
-86.9777,145.561,23.05,0.0
-86.9769,-164.9816,29.34,0.0586
-86.9769,-136.9092,22.16,0.0031
-86.9769,-133.0908,19.05,0.0
-86.9769,-105.0184,19.47,0.0
-86.9769,-74.9816,24.74,0.1049
-86.9769,-46.9092,35.82,0.0
-86.9769,-43.0908,37.49,0.0
-86.9769,-15.0184,6.95,0.0
-86.9769,15.0184,0.2,0.4815
-86.9769,43.0908,1.0,0.4321
-86.9769,46.9092,5.29,0.0772
-86.9769,74.9816,2.29,0.0
-86.9769,105.0184,0.0,1.0
-86.9769,133.0908,16.27,0.0679
-86.9769,136.9092,30.31,0.0309
-86.9769,164.9816,30.5,0.0
-86.9767,-147.9946,25.34,0.0031
-86.9767,-122.0054,15.92,0.0216
-86.9767,-57.9946,24.16,0.0093
-86.9767,-32.0054,30.33,0.0
-86.9767,32.0054,0.0,1.0
-86.9767,57.9946,2.58,0.0031
-86.9767,122.0054,25.56,0.0
-86.9767,147.9946,17.81,0.0309
-86.9758,-167.7639,34.56,0.0
-86.9758,-102.2361,23.77,0.0
-86.9758,-77.7639,25.88,0.0401
-86.9758,-12.2361,3.15,0.0
-86.9758,12.2361,3.0,0.0247
-86.9758,77.7639,0.0,1.0
-86.9758,102.2361,14.94,0.0
-86.9758,167.7639,33.01,0.0
-86.9748,-137.8624,32.57,0.0
-86.9748,-132.1376,14.87,0.0123
-86.9748,-47.8624,34.46,0.0
-86.9748,-42.1376,32.22,0.0617
-86.9748,42.1376,10.25,0.0093
-86.9748,47.8624,0.15,0.6914
-86.9748,132.1376,21.18,0.0
-86.9748,137.8624,26.83,0.034
-86.9744,-153.4349,10.94,0.108
-86.9744,-116.5651,16.34,0.0
-86.9744,-63.4349,1.81,0.0278
-86.9744,-26.5651,30.44,0.0802
-86.9744,26.5651,0.14,0.2994
-86.9744,63.4349,21.04,0.0
-86.9744,116.5651,41.25,0.0062
-86.9744,153.4349,1.4,0.2037
-86.9733,-171.2026,32.49,0.0
-86.9733,-154.9424,1.74,0.1481
-86.9733,-151.9275,11.6,0.0031
-86.9733,-143.1301,23.34,0.0
-86.9733,-126.8699,10.02,0.0401
-86.9733,-118.0725,12.62,0.0586
-86.9733,-115.0576,19.99,0.0
-86.9733,-98.7974,19.75,0.0
-86.9733,-90.0,32.53,0.0
-86.9733,-81.2026,30.02,0.0525
-86.9733,-64.9424,8.38,0.0031
-86.9733,-61.9275,10.08,0.0
-86.9733,-53.1301,21.76,0.0
-86.9733,-36.8699,39.75,0.0
-86.9733,-28.0725,32.88,0.0
-86.9733,-25.0576,30.62,0.0031
-86.9733,-8.7974,0.37,0.1327
-86.9733,0.0,0.0,1.0
-86.9733,8.7974,5.37,0.0031
-86.9733,25.0576,0.05,0.0247
-86.9733,28.0725,0.35,0.25
-86.9733,36.8699,3.82,0.0123
-86.9733,53.1301,9.92,0.0
-86.9733,61.9275,14.38,0.0278
-86.9733,64.9424,16.1,0.0093
-86.9733,81.2026,0.0,1.0
-86.9733,90.0,0.0,1.0
-86.9733,98.7974,15.28,0.0
-86.9733,115.0576,40.1,0.0
-86.9733,118.0725,28.69,0.0062
-86.9733,126.8699,42.26,0.0031
-86.9733,143.1301,12.22,0.0031
-86.9733,151.9275,24.15,0.0
-86.9733,154.9424,1.14,0.5062
-86.9733,171.2026,27.98,0.0185
-86.9733,180.0,34.43,0.0031
-86.9731,-179.326,30.05,0.0247
-86.9731,-90.674,34.46,0.0
-86.9731,-89.326,31.45,0.0
-86.9731,-0.674,0.0,1.0
-86.9731,0.674,0.0,1.0
-86.9731,89.326,0.0,1.0
-86.9731,90.674,0.0,1.0
-86.9731,179.326,31.95,0.0525
-86.9725,-178.6521,32.94,0.0123
-86.9725,-91.3479,34.63,0.0031
-86.9725,-88.6521,29.84,0.0
-86.9725,-1.3479,0.0,1.0
-86.9725,1.3479,0.0,0.8611
-86.9725,88.6521,0.0,1.0
-86.9725,91.3479,0.0,1.0
-86.9725,178.6521,31.51,0.0031
-86.9719,-138.8141,28.63,0.0
-86.9719,-131.1859,14.12,0.034
-86.9719,-48.8141,29.88,0.0
-86.9719,-41.1859,36.92,0.0
-86.9719,41.1859,9.89,0.0
-86.9719,48.8141,0.25,0.608
-86.9719,131.1859,30.11,0.0031
-86.9719,138.8141,23.94,0.0586
-86.9715,-177.9786,29.66,0.0123
-86.9715,-92.0214,35.05,0.0
-86.9715,-87.9786,31.17,0.0
-86.9715,-2.0214,0.0,1.0
-86.9715,2.0214,0.03,0.6235
-86.9715,87.9786,0.0,1.0
-86.9715,92.0214,0.0,1.0
-86.9715,177.9786,30.72,0.0062
-86.9708,-162.204,28.91,0.0
-86.9708,-107.796,25.72,0.0
-86.9708,-72.204,21.57,0.0309
-86.9708,-17.796,13.8,0.0
-86.9708,17.796,0.01,0.5586
-86.9708,72.204,18.55,0.0
-86.9708,107.796,0.0,1.0
-86.9708,162.204,23.39,0.0062
-86.9702,-156.4477,5.59,0.0
-86.9702,-150.4222,18.51,0.0
-86.9702,-119.5778,4.01,0.4228
-86.9702,-113.5523,20.63,0.0
-86.9702,-66.4477,11.2,0.0278
-86.9702,-60.4222,28.01,0.0
-86.9702,-29.5778,29.26,0.0123
-86.9702,-23.5523,17.58,0.0062
-86.9702,23.5523,0.0,0.9877
-86.9702,29.5778,0.42,0.1358
-86.9702,60.4222,17.05,0.0
-86.9702,66.4477,21.57,0.0
-86.9702,113.5523,24.94,0.0
-86.9702,119.5778,26.41,0.0
-86.9702,150.4222,21.99,0.0123
-86.9702,156.4477,38.52,0.0031
-86.97,-177.3057,8.68,0.5185
-86.97,-160.0744,30.3,0.0031
-86.97,-109.9256,23.49,0.0
-86.97,-92.6943,37.89,0.0
-86.97,-87.3057,35.94,0.0
-86.97,-70.0744,19.78,0.0247
-86.97,-19.9256,16.29,0.0
-86.97,-2.6943,0.0,1.0
-86.97,2.6943,0.08,0.4599
-86.97,19.9256,0.0,1.0
-86.97,70.0744,26.78,0.0062
-86.97,87.3057,0.0,1.0
-86.97,92.6943,0.03,0.6605
-86.97,109.9256,0.0,1.0
-86.97,160.0744,32.34,0.0
-86.97,177.3057,30.69,0.0062
-86.9681,-176.6335,22.78,0.0093
-86.9681,-167.1063,35.2,0.0
-86.9681,-146.4966,27.76,0.0
-86.9681,-139.7636,26.21,0.0
-86.9681,-130.2364,15.76,0.0
-86.9681,-123.5034,15.41,0.0
-86.9681,-102.8937,31.31,0.0
-86.9681,-93.3665,38.97,0.0
-86.9681,-86.6335,35.42,0.0
-86.9681,-77.1063,22.21,0.0617
-86.9681,-56.4966,4.04,0.0864
-86.9681,-49.7636,30.66,0.0
-86.9681,-40.2364,42.87,0.0
-86.9681,-33.5034,4.58,0.1605
-86.9681,-12.8937,3.99,0.0
-86.9681,-3.3665,0.0,1.0
-86.9681,3.3665,0.23,0.216
-86.9681,12.8937,3.04,0.0586
-86.9681,33.5034,0.11,0.8148
-86.9681,40.2364,10.0,0.0
-86.9681,49.7636,7.95,0.0
-86.9681,56.4966,5.0,0.0556
-86.9681,77.1063,0.0,1.0
-86.9681,86.6335,0.0,1.0
-86.9681,93.3665,0.97,0.0031
-86.9681,102.8937,11.14,0.0
-86.9681,123.5034,25.59,0.0
-86.9681,130.2364,24.45,0.0
-86.9681,139.7636,17.72,0.0309
-86.9681,146.4966,16.5,0.0216
-86.9681,167.1063,33.0,0.0
-86.9681,176.6335,27.55,0.0031
-86.9677,-170.5377,33.22,0.0031
-86.9677,-99.4623,12.63,0.0031
-86.9677,-80.5377,32.11,0.0401
-86.9677,-9.4623,1.12,0.0
-86.9677,9.4623,0.58,0.4784
-86.9677,80.5377,0.0,1.0
-86.9677,99.4623,19.85,0.0
-86.9677,170.5377,20.5,0.0031
-86.9675,-164.3318,25.1,0.0216
-86.9675,-105.6682,18.41,0.0
-86.9675,-74.3318,28.27,0.0123
-86.9675,-15.6682,8.33,0.0
-86.9675,15.6682,0.44,0.2685
-86.9675,74.3318,4.72,0.0
-86.9675,105.6682,0.0,1.0
-86.9675,164.3318,31.57,0.0
-86.9658,-175.9623,13.82,0.1111
-86.9658,-144.0715,23.03,0.0
-86.9658,-125.9285,13.65,0.0
-86.9658,-94.0377,29.01,0.0463
-86.9658,-85.9623,34.56,0.0031
-86.9658,-54.0715,21.3,0.0093
-86.9658,-35.9285,23.95,0.1574
-86.9658,-4.0377,0.0,1.0
-86.9658,4.0377,0.5,0.0741
-86.9658,35.9285,5.75,0.0401
-86.9658,54.0715,8.5,0.0093
-86.9658,85.9623,0.0,1.0
-86.9658,94.0377,2.98,0.0
-86.9658,125.9285,34.61,0.0
-86.9658,144.0715,10.58,0.037
-86.9658,175.9623,24.68,0.0957
-86.965,-157.9489,16.87,0.0
-86.965,-148.921,18.31,0.0
-86.965,-121.079,15.41,0.0031
-86.965,-112.0511,16.08,0.0031
-86.965,-67.9489,14.23,0.0525
-86.965,-58.921,31.06,0.0
-86.965,-31.079,31.11,0.0
-86.965,-22.0511,18.87,0.0
-86.965,22.0511,0.0,1.0
-86.965,31.079,3.02,0.0401
-86.965,58.921,13.46,0.0
-86.965,67.9489,35.11,0.0
-86.965,112.0511,5.82,0.0154
-86.965,121.079,25.28,0.0031
-86.965,148.921,15.86,0.0185
-86.965,157.9489,28.09,0.0093
-86.9635,-140.7106,26.38,0.0
-86.9635,-129.2894,12.23,0.0
-86.9635,-50.7106,26.79,0.0
-86.9635,-39.2894,44.38,0.0031
-86.9635,39.2894,6.79,0.0
-86.9635,50.7106,15.15,0.0
-86.9635,129.2894,36.42,0.0
-86.9635,140.7106,12.08,0.0216
-86.9631,-175.2921,15.84,0.0895
-86.9631,-94.7079,26.75,0.0031
-86.9631,-85.2921,31.04,0.0216
-86.9631,-4.7079,0.0,1.0
-86.9631,4.7079,1.52,0.0
-86.9631,85.2921,0.0,1.0
-86.9631,94.7079,6.29,0.0
-86.9631,175.2921,16.25,0.0494
-86.9616,-169.8753,34.47,0.0
-86.9616,-100.1247,10.47,0.0525
-86.9616,-79.8753,31.37,0.0247
-86.9616,-10.1247,1.7,0.0
-86.9616,10.1247,1.49,0.5185
-86.9616,79.8753,0.0,1.0
-86.9616,100.1247,14.99,0.0
-86.9616,169.8753,7.1,0.3179
-86.96,-174.6233,23.08,0.1049
-86.96,-166.4521,34.83,0.0
-86.96,-103.5479,33.49,0.0
-86.96,-95.3767,29.87,0.0
-86.96,-84.6233,33.76,0.0
-86.96,-76.4521,19.23,0.1265
-86.96,-13.5479,4.77,0.0062
-86.96,-5.3767,0.0,1.0
-86.96,5.3767,3.93,0.0031
-86.96,13.5479,2.99,0.0185
-86.96,76.4521,0.0,1.0
-86.96,84.6233,0.0,1.0
-86.96,95.3767,9.94,0.0
-86.96,103.5479,6.65,0.0
-86.96,166.4521,32.23,0.0
-86.96,174.6233,10.84,0.4938
-86.9598,-161.5651,37.59,0.0
-86.9598,-108.4349,32.59,0.0
-86.9598,-71.5651,20.24,0.0247
-86.9598,-18.4349,14.97,0.0
-86.9598,18.4349,0.0,0.6204
-86.9598,71.5651,26.81,0.0031
-86.9598,108.4349,0.0,1.0
-86.9598,161.5651,13.59,0.0
-86.9583,-152.835,13.09,0.0
-86.9583,-117.165,21.91,0.0
-86.9583,-62.835,0.38,0.5216
-86.9583,-27.165,38.19,0.0093
-86.9583,27.165,0.13,0.3364
-86.9583,62.835,26.23,0.0031
-86.9583,117.165,35.56,0.0
-86.9583,152.835,5.97,0.0123
-86.9581,-154.3348,10.72,0.0494
-86.9581,-141.6544,25.17,0.0
-86.9581,-128.3456,14.33,0.0
-86.9581,-115.6652,14.84,0.0
-86.9581,-64.3348,4.24,0.0247
-86.9581,-51.6544,22.69,0.0
-86.9581,-38.3456,42.04,0.0
-86.9581,-25.6652,16.07,0.0432
-86.9581,25.6652,0.07,0.0031
-86.9581,38.3456,7.78,0.0062
-86.9581,51.6544,15.17,0.0
-86.9581,64.3348,13.57,0.0617
-86.9581,115.6652,38.5,0.0031
-86.9581,128.3456,40.16,0.0
-86.9581,141.6544,16.45,0.0154
-86.9581,154.3348,0.0,0.963
-86.9577,-163.6861,22.75,0.0093
-86.9577,-159.444,28.74,0.0062
-86.9577,-147.4259,25.12,0.0
-86.9577,-122.5741,15.01,0.0123
-86.9577,-110.556,13.13,0.0123
-86.9577,-106.3139,20.46,0.0185
-86.9577,-73.6861,19.19,0.1481
-86.9577,-69.444,13.76,0.1512
-86.9577,-57.4259,26.23,0.0
-86.9577,-32.5741,27.58,0.0123
-86.9577,-20.556,17.46,0.0
-86.9577,-16.3139,9.77,0.0
-86.9577,16.3139,0.5,0.0031
-86.9577,20.556,0.0,1.0
-86.9577,32.5741,0.0,1.0
-86.9577,57.4259,0.79,0.3302
-86.9577,69.444,34.69,0.0
-86.9577,73.6861,9.19,0.0
-86.9577,106.3139,0.0,1.0
-86.9577,110.556,0.0,0.9907
-86.9577,122.5741,23.1,0.0
-86.9577,147.4259,12.73,0.2099
-86.9577,159.444,35.1,0.0
-86.9577,163.6861,32.65,0.0
-86.9575,-145.008,25.59,0.0
-86.9575,-124.992,8.07,0.1265
-86.9575,-55.008,15.2,0.0
-86.9575,-34.992,34.55,0.0
-86.9575,34.992,5.62,0.0833
-86.9575,55.008,5.37,0.0
-86.9575,124.992,37.35,0.0031
-86.9575,145.008,16.37,0.037
-86.9564,-173.9559,28.5,0.0062
-86.9564,-151.336,19.46,0.0154
-86.9564,-118.664,10.45,0.0
-86.9564,-96.0441,30.34,0.0
-86.9564,-83.9559,30.94,0.0247
-86.9564,-61.336,13.18,0.0
-86.9564,-28.664,31.97,0.0
-86.9564,-6.0441,0.0,1.0
-86.9564,6.0441,6.51,0.0
-86.9564,28.664,0.45,0.0957
-86.9564,61.336,16.22,0.0
-86.9564,83.9559,0.0,1.0
-86.9564,96.0441,18.41,0.0
-86.9564,118.664,26.64,0.0
-86.9564,151.336,27.5,0.0062
-86.9564,173.9559,22.73,0.0802
-86.9558,-155.8334,12.49,0.0031
-86.9558,-114.1666,17.25,0.0
-86.9558,-65.8334,10.89,0.0031
-86.9558,-24.1666,35.24,0.0123
-86.9558,24.1666,0.02,0.2654
-86.9558,65.8334,14.59,0.0
-86.9558,114.1666,38.11,0.0123
-86.9558,155.8334,27.66,0.0062
-86.9552,-169.2157,31.39,0.0247
-86.9552,-100.7843,16.18,0.0031
-86.9552,-79.2157,32.39,0.0
-86.9552,-10.7843,2.3,0.0093
-86.9552,10.7843,3.93,0.0617
-86.9552,79.2157,0.0,1.0
-86.9552,100.7843,27.6,0.0
-86.9552,169.2157,26.58,0.0031
-86.9533,-135.4735,21.39,0.0
-86.9533,-134.5265,16.02,0.0
-86.9533,-45.4735,46.84,0.0
-86.9533,-44.5265,43.45,0.0062
-86.9533,44.5265,8.41,0.0031
-86.9533,45.4735,10.48,0.0
-86.9533,134.5265,25.2,0.0093
-86.9533,135.4735,39.06,0.0
-86.9525,-173.2902,12.86,0.4136
-86.9525,-149.8399,15.85,0.0
-86.9525,-136.4203,19.43,0.0062
-86.9525,-133.5797,18.05,0.0
-86.9525,-120.1601,11.19,0.1574
-86.9525,-96.7098,37.3,0.0
-86.9525,-83.2902,32.09,0.0
-86.9525,-59.8399,29.53,0.0
-86.9525,-46.4203,38.89,0.0
-86.9525,-43.5797,40.89,0.0
-86.9525,-30.1601,35.34,0.0
-86.9525,-6.7098,0.0,0.9074
-86.9525,6.7098,8.27,0.0
-86.9525,30.1601,0.7,0.0
-86.9525,43.5797,0.0,1.0
-86.9525,46.4203,9.7,0.0
-86.9525,59.8399,16.85,0.0
-86.9525,83.2902,0.0,1.0
-86.9525,96.7098,28.42,0.0
-86.9525,120.1601,26.34,0.0
-86.9525,133.5797,11.99,0.037
-86.9525,136.4203,34.56,0.0154
-86.9525,149.8399,12.05,0.1049
-86.9525,173.2902,30.28,0.0154
-86.9518,-142.5946,22.87,0.0
-86.9518,-127.4054,12.39,0.0031
-86.9518,-52.5946,17.48,0.0
-86.9518,-37.4054,41.06,0.0
-86.9518,37.4054,5.96,0.0031
-86.9518,52.5946,8.98,0.0093
-86.9518,127.4054,46.02,0.0
-86.9518,142.5946,14.96,0.0031
-86.9514,-165.8014,34.45,0.0
-86.9514,-157.3287,1.92,0.1636
-86.9514,-112.6713,13.8,0.0031
-86.9514,-104.1986,28.83,0.0031
-86.9514,-75.8014,19.46,0.0525
-86.9514,-67.3287,12.78,0.0216
-86.9514,-22.6713,25.67,0.0
-86.9514,-14.1986,5.91,0.0
-86.9514,14.1986,2.42,0.0
-86.9514,22.6713,0.0,1.0
-86.9514,67.3287,32.67,0.0
-86.9514,75.8014,0.13,0.213
-86.9514,104.1986,2.47,0.0185
-86.9514,112.6713,15.69,0.0
-86.9514,157.3287,28.52,0.0062
-86.9514,165.8014,30.64,0.0
-86.9508,-137.3662,29.59,0.0
-86.9508,-132.6338,12.54,0.0031
-86.9508,-47.3662,33.41,0.0
-86.9508,-42.6338,37.05,0.0
-86.9508,42.6338,3.97,0.0525
-86.9508,47.3662,0.29,0.3426
-86.9508,132.6338,12.64,0.0185
-86.9508,137.3662,36.65,0.0093
-86.9483,-168.559,32.76,0.0093
-86.9483,-160.9308,43.8,0.0
-86.9483,-145.9391,26.47,0.0
-86.9483,-138.3109,28.89,0.0
-86.9483,-131.6891,6.07,0.2531
-86.9483,-124.0609,5.67,0.0494
-86.9483,-109.0692,30.05,0.0
-86.9483,-101.441,18.67,0.0
-86.9483,-78.559,29.03,0.0123
-86.9483,-70.9308,20.15,0.0463
-86.9483,-55.9391,5.75,0.1019
-86.9483,-48.3109,26.11,0.0062
-86.9483,-41.6891,37.31,0.0
-86.9483,-34.0609,12.88,0.0802
-86.9483,-19.0692,16.52,0.0
-86.9483,-11.441,2.93,0.0
-86.9483,11.441,4.05,0.0062
-86.9483,19.0692,0.0,1.0
-86.9483,34.0609,3.2,0.0
-86.9483,41.6891,11.72,0.0
-86.9483,48.3109,0.0,1.0
-86.9483,55.9391,8.08,0.0031
-86.9483,70.9308,30.21,0.0247
-86.9483,78.559,0.0,1.0
-86.9483,101.441,26.24,0.0
-86.9483,109.0692,0.0,1.0
-86.9483,124.0609,39.62,0.0
-86.9483,131.6891,14.22,0.0031
-86.9483,138.3109,24.33,0.0309
-86.9483,145.9391,18.43,0.0031
-86.9483,160.9308,20.34,0.0
-86.9483,168.559,32.26,0.0
-86.9481,-172.6262,26.64,0.0679
-86.9481,-97.3738,33.63,0.0
-86.9481,-82.6262,30.32,0.0185
-86.9481,-7.3738,0.02,0.321
-86.9481,7.3738,9.6,0.0
-86.9481,82.6262,0.0,1.0
-86.9481,97.3738,28.09,0.0
-86.9481,172.6262,23.93,0.0525
-86.9475,-163.0447,22.28,0.0
-86.9475,-106.9553,24.17,0.0031
-86.9475,-73.0447,14.98,0.1944
-86.9475,-16.9553,12.36,0.0
-86.9475,16.9553,0.08,0.4383
-86.9475,73.0447,16.83,0.0
-86.9475,106.9553,0.0,1.0
-86.9475,163.0447,33.13,0.0
-86.9464,-148.3487,21.89,0.0
-86.9464,-121.6513,12.77,0.0463
-86.9464,-58.3487,29.77,0.0
-86.9464,-31.6513,18.95,0.0
-86.9464,31.6513,1.2,0.5864
-86.9464,58.3487,8.9,0.0
-86.9464,121.6513,26.29,0.0
-86.9464,148.3487,15.46,0.037
-86.945,-158.8187,32.29,0.0031
-86.945,-139.2538,30.56,0.0031
-86.945,-130.7462,10.49,0.0185
-86.945,-111.1813,7.84,0.1389
-86.945,-68.8187,18.66,0.0432
-86.945,-49.2538,27.81,0.0
-86.945,-40.7462,39.66,0.0
-86.945,-21.1813,20.62,0.0031
-86.945,21.1813,0.0,1.0
-86.945,40.7462,10.91,0.0
-86.945,49.2538,0.36,0.7593
-86.945,68.8187,31.39,0.0
-86.945,111.1813,1.22,0.2068
-86.945,130.7462,22.54,0.0123
-86.945,139.2538,11.73,0.0741
-86.945,158.8187,19.67,0.0154
-86.9448,-143.5308,21.6,0.0
-86.9448,-126.4692,8.24,0.0
-86.9448,-53.5308,23.95,0.0
-86.9448,-36.4692,41.89,0.0
-86.9448,36.4692,7.23,0.0123
-86.9448,53.5308,11.53,0.0525
-86.9448,126.4692,44.77,0.0
-86.9448,143.5308,20.56,0.0031
-86.9433,-171.9643,31.98,0.0
-86.9433,-98.0357,24.67,0.0031
-86.9433,-81.9643,33.43,0.0062
-86.9433,-8.0357,0.19,0.0926
-86.9433,8.0357,8.03,0.0
-86.9433,81.9643,0.0,1.0
-86.9433,98.0357,16.31,0.0586
-86.9433,171.9643,26.06,0.0
-86.9425,-165.1545,33.84,0.0
-86.9425,-153.7334,9.43,0.1019
-86.9425,-116.2666,16.88,0.0
-86.9425,-104.8455,21.89,0.0
-86.9425,-75.1545,27.36,0.0031
-86.9425,-63.7334,2.68,0.0432
-86.9425,-26.2666,36.55,0.0093
-86.9425,-14.8455,7.35,0.0
-86.9425,14.8455,1.88,0.0
-86.9425,26.2666,0.05,0.4537
-86.9425,63.7334,17.35,0.0
-86.9425,75.1545,1.6,0.0
-86.9425,104.8455,0.2,0.6142
-86.9425,116.2666,42.12,0.0
-86.9425,153.7334,0.0,1.0
-86.9425,165.1545,29.32,0.0
-86.9419,-152.2415,15.87,0.0031
-86.9419,-117.7585,21.16,0.0
-86.9419,-62.2415,0.42,0.5833
-86.9419,-27.7585,38.62,0.0
-86.9419,27.7585,0.16,0.3519
-86.9419,62.2415,20.21,0.0
-86.9419,117.7585,28.54,0.0
-86.9419,152.2415,19.63,0.0123
-86.9411,-167.9052,32.74,0.0031
-86.9411,-155.2249,12.25,0.0031
-86.9411,-114.7751,16.35,0.0093
-86.9411,-102.0948,25.44,0.0
-86.9411,-77.9052,27.15,0.0185
-86.9411,-65.2249,12.0,0.0093
-86.9411,-24.7751,39.27,0.037
-86.9411,-12.0948,3.75,0.0
-86.9411,12.0948,3.64,0.0401
-86.9411,24.7751,0.0,0.7222
-86.9411,65.2249,9.75,0.0
-86.9411,77.9052,0.0,1.0
-86.9411,102.0948,15.9,0.0
-86.9411,114.7751,44.38,0.0031
-86.9411,155.2249,1.56,0.4599
-86.9411,167.9052,32.56,0.0
-86.9408,-140.1944,25.21,0.0031
-86.9408,-129.8056,8.44,0.0
-86.9408,-50.1944,28.1,0.0
-86.9408,-39.8056,42.15,0.0
-86.9408,39.8056,8.35,0.0
-86.9408,50.1944,11.95,0.0
-86.9408,129.8056,32.97,0.0
-86.9408,140.1944,17.3,0.0
-86.9392,-150.7512,21.22,0.0
-86.9392,-119.2488,7.67,0.0216
-86.9392,-60.7512,17.83,0.0
-86.9392,-29.2488,30.82,0.0
-86.9392,29.2488,0.3,0.1049
-86.9392,60.7512,8.71,0.0
-86.9392,119.2488,26.78,0.0
-86.9392,150.7512,26.68,0.0062
-86.9384,-146.8644,25.95,0.0
-86.9384,-123.1356,12.14,0.0216
-86.9384,-56.8644,21.0,0.0
-86.9384,-33.1356,18.73,0.0093
-86.9384,33.1356,0.55,0.5432
-86.9384,56.8644,0.3,0.6296
-86.9384,123.1356,23.53,0.0
-86.9384,146.8644,9.77,0.2531
-86.9382,-171.3045,34.26,0.0
-86.9382,-98.6955,12.13,0.0
-86.9382,-81.3045,32.3,0.0247
-86.9382,-8.6955,0.87,0.0802
-86.9382,8.6955,6.72,0.0
-86.9382,81.3045,0.0,1.0
-86.9382,98.6955,23.76,0.0031
-86.9382,171.3045,31.85,0.0031
-86.9377,-90.0,26.22,0.0247
-86.9377,0.0,0.11,0.3457
-86.9377,90.0,0.0,1.0
-86.9377,180.0,31.81,0.0
-86.9375,-179.3338,32.02,0.0
-86.9375,-156.7139,2.85,0.0309
-86.9375,-113.2861,14.31,0.0
-86.9375,-90.6662,30.35,0.0
-86.9375,-89.3338,27.02,0.0494
-86.9375,-66.7139,13.0,0.0
-86.9375,-23.2861,32.43,0.0648
-86.9375,-0.6662,0.11,0.3858
-86.9375,0.6662,0.06,0.321
-86.9375,23.2861,0.0,1.0
-86.9375,66.7139,22.87,0.0
-86.9375,89.3338,0.0,1.0
-86.9375,90.6662,0.0,1.0
-86.9375,113.2861,31.9,0.0
