crater_id,lat,lon,diameter_km,depth_km,depth_diameter_ratio
556224,-54.8334,-5.1819,15.282,0.7406,0.0485
556434,-17.6953,-5.1201,14.019,0.3891,0.0278
556476,-10.3871,-5.1086,13.167,2.4853,0.1887
556725,-55.6023,-5.0464,29.605,1.4433,0.0488
556737,-46.2906,-5.043,44.352,2.4334,0.0549
556857,-25.097,-5.0168,17.327,1.3071,0.0754
556918,27.154,-5.0012,10.016,0.792,0.0791
557044,-75.4299,-4.967,52.276,2.4824,0.0475
557077,14.285,-4.9592,10.905,0.5733,0.0526
557221,-56.7524,-4.9224,22.679,0.4889,0.0216
557225,28.2112,-4.921,10.397,0.3545,0.0341
557231,-21.5917,-4.9196,20.594,2.9458,0.143
557666,-5.4171,-4.8088,13.031,0.4148,0.0318
557901,-34.1334,-4.7494,11.152,0.3055,0.0274
558063,-37.0139,-4.7069,11.22,0.8015,0.0714
558322,-27.7717,-4.636,18.206,1.4724,0.0809
558372,17.775,-4.622,12.057,0.8641,0.0717
558568,0.2061,-4.5701,35.735,0.3631,0.0102
558717,-10.2686,-4.5324,27.892,1.4401,0.0516
558904,67.5032,-4.484,54.696,2.0841,0.0381
558981,-54.6975,-4.462,32.774,1.2125,0.037
559020,-24.8449,-4.4563,14.839,1.5228,0.1026
559030,-16.026,-4.4538,38.837,3.148,0.0811
559111,-48.8734,-4.4336,12.392,1.5003,0.1211
559180,51.6395,-4.4163,10.71,1.4796,0.1381
559213,-87.3857,-4.4063,57.15,3.6846,0.0645
559249,-60.4005,-4.3985,11.159,2.1076,0.1889
559354,11.4381,-4.3711,13.544,0.1973,0.0146
559580,-60.8652,-4.3126,15.306,0.4049,0.0265
559587,-53.3334,-4.3107,22.15,1.9828,0.0895
559776,-26.9773,-4.2662,16.636,2.1049,0.1265
559800,-28.0441,-4.2606,10.64,0.4618,0.0434
559844,-51.439,-4.25,15.84,0.4465,0.0282
559860,-35.7453,-4.2464,63.832,1.4298,0.0224
559876,-73.1165,-4.241,20.603,1.3654,0.0663
560363,-81.4612,-4.108,41.239,0.8,0.0194
560364,-81.4612,-4.108,41.239,0.8,0.0194
560368,-37.9655,-4.1067,14.235,2.449,0.172
560531,-79.4707,-4.0663,11.72,0.6403,0.0546
560718,-67.5469,-4.0217,11.121,0.577,0.0519
560794,29.6697,-4.0085,76.736,1.884,0.0246
560883,-27.5171,-3.9837,11.384,2.0349,0.1788
560936,-22.0044,-3.9719,56.418,2.8428,0.0504
560983,-40.45,-3.9572,127.494,4.0,0.0314
560984,-39.1434,-3.957,42.335,2.4599,0.0581
561029,-47.3752,-3.9474,32.487,1.4205,0.0437
561085,-58.5844,-3.9336,23.579,0.5293,0.0224
561091,-82.6222,-3.9318,33.33,2.249,0.0675
561103,-5.3052,-3.9295,18.018,1.1221,0.0623
561248,-2.3321,-3.8882,43.442,0.6175,0.0142
561314,-83.6832,-3.8728,14.713,1.2026,0.0817
561322,-51.5774,-3.8702,13.351,0.875,0.0655
561365,-16.7379,-3.8611,11.938,0.5484,0.0459
561382,-27.8718,-3.8566,17.075,1.2685,0.0743
561504,18.8451,-3.8286,10.973,0.7085,0.0646
561578,-43.4032,-3.8121,53.894,2.7159,0.0504
561864,-64.733,-3.739,59.051,1.403,0.0238
562023,-3.4183,-3.6982,71.606,1.0,0.014
562116,-53.5377,-3.677,14.64,0.5749,0.0393
562211,-72.9628,-3.6527,13.975,0.9244,0.0661
562251,-50.3284,-3.6416,14.685,0.361,0.0246
562528,73.1552,-3.5656,113.0,2.0505,0.0181
562529,-78.7409,-3.5656,36.035,2.0166,0.056
562665,-27.9422,-3.5328,11.646,1.6285,0.1398
562706,-1.2131,-3.5211,18.516,0.7416,0.0401
563099,-37.2934,-3.4359,22.065,2.3144,0.1049
563180,-31.6971,-3.4151,10.373,0.3565,0.0344
563284,-52.9359,-3.3856,10.453,0.29,0.0277
563391,68.4324,-3.3512,12.401,1.006,0.0811
563575,-67.9773,-3.2986,10.252,1.0679,0.1042
563779,41.911,-3.2463,12.608,2.6446,0.2098
563983,-38.6901,-3.1988,12.932,1.4523,0.1123
563997,-53.1073,-3.1948,27.371,1.2275,0.0448
564058,66.4966,-3.1766,10.382,0.694,0.0668
564091,4.7188,-3.1695,11.602,0.0585,0.005
564478,66.1373,-3.063,31.693,0.8879,0.028
564586,-60.1086,-3.0338,33.194,1.5329,0.0462
564845,-31.1253,-2.9664,15.452,0.2466,0.016
565202,-55.01,-2.8842,44.778,3.0838,0.0689
565208,-13.45,-2.8831,114.949,2.0,0.0174
565468,-23.9607,-2.8193,26.55,1.4196,0.0535
565520,81.7886,-2.8082,11.978,0.3391,0.0283
565640,-43.0865,-2.7843,48.203,2.212,0.0459
565871,-49.7104,-2.7265,11.056,1.048,0.0948
566017,-26.8685,-2.6918,21.16,0.798,0.0377
566206,-16.1221,-2.6439,10.608,0.5194,0.049
566594,-32.9308,-2.5458,36.772,0.518,0.0141
566638,-35.3807,-2.5353,10.76,0.8595,0.0799
566739,68.0028,-2.511,18.703,1.1118,0.0594
566840,-21.4114,-2.4867,23.607,0.6379,0.027
567028,-56.4041,-2.4405,27.835,3.0294,0.1088
567038,6.7327,-2.4384,16.528,3.0283,0.1832
567167,-6.4939,-2.4045,12.19,1.2953,0.1063
567198,46.9202,-2.3944,13.85,0.1624,0.0117
567290,-52.4546,-2.3705,10.404,0.355,0.0341
567428,-16.1919,-2.336,12.345,0.767,0.0621
567642,-25.4987,-2.2762,19.82,0.455,0.023
567803,-47.9765,-2.2371,35.983,1.9211,0.0534
567955,52.2084,-2.1982,11.476,1.091,0.0951
568181,-39.0954,-2.1418,38.74,1.4265,0.0368
568209,-44.6755,-2.1356,10.006,0.8616,0.0861
568299,-54.2161,-2.118,25.598,2.4873,0.0972
568320,-5.7038,-2.1133,37.295,3.7764,0.1013
568462,-2.7163,-2.0753,31.118,0.4265,0.0137
568596,15.4438,-2.0423,24.465,0.997,0.0408
568631,-26.9885,-2.0338,14.936,1.1299,0.0756
568663,55.1656,-2.0258,10.575,2.2848,0.2161
568786,-27.8408,-1.9937,11.299,0.883,0.0781
569130,-18.2654,-1.91,96.547,3.5953,0.0372
569131,-25.5432,-1.91,113.459,2.7983,0.0247
569141,-39.1207,-1.9078,10.061,0.8501,0.0845
569187,-32.1336,-1.8974,10.286,0.107,0.0104
569648,-66.6626,-1.79,37.98,2.5285,0.0666
569696,-49.1974,-1.7786,47.091,1.5,0.0319
569826,-28.5869,-1.7422,11.165,0.194,0.0174
569827,-9.151,-1.7422,153.419,1.5,0.0098
569870,-4.3384,-1.7302,25.39,0.5581,0.022
569990,-38.7559,-1.7007,15.52,1.0703,0.069
570263,5.5614,-1.6393,46.739,1.1808,0.0253
570509,-22.8793,-1.5784,11.056,1.6368,0.1481
570545,-49.859,-1.5664,10.187,0.9085,0.0892
570713,4.0531,-1.5262,20.647,0.8181,0.0396
570771,-46.1088,-1.511,11.163,0.4268,0.0382
570776,-41.1066,-1.51,65.342,3.0996,0.0474
570909,-53.6335,-1.4719,10.819,1.0725,0.0991
570969,-82.2692,-1.456,17.634,1.3925,0.079
571013,-77.0322,-1.4432,34.389,2.9238,0.085
571052,-22.6712,-1.4354,16.091,0.3915,0.0243
571128,-81.115,-1.412,16.877,1.3298,0.0788
571170,-3.0331,-1.4004,10.266,0.043,0.0042
571278,-36.9054,-1.3776,34.068,3.1828,0.0934
571325,-49.2043,-1.3681,13.394,0.3823,0.0285
571340,3.508,-1.3649,16.981,0.595,0.035
571678,-2.6558,-1.2783,12.069,0.4693,0.0389
571712,-33.3612,-1.2701,12.214,0.8191,0.0671
571786,27.9069,-1.2526,12.586,0.9518,0.0756
572101,8.9956,-1.1764,11.717,2.7769,0.237
572195,-39.4778,-1.1535,10.185,0.8715,0.0856
572346,-5.2358,-1.1162,14.495,1.1338,0.0782
572487,-30.9719,-1.0831,17.844,2.0869,0.117
572841,-28.3661,-1.0,117.082,2.7973,0.0239
573393,-31.1887,-0.8658,12.628,1.3068,0.1035
573491,19.038,-0.843,10.024,0.3268,0.0326
573539,-15.02,-0.8306,23.954,1.4154,0.0591
573597,-64.3291,-0.817,13.469,2.8094,0.2086
574060,-21.6814,-0.7156,24.643,0.8264,0.0335
574315,-44.8127,-0.6524,16.784,0.8211,0.0489
574317,-36.1394,-0.6515,17.907,1.7356,0.0969
574408,-65.0029,-0.626,10.766,0.4443,0.0413
574548,-12.0959,-0.5943,20.246,1.0,0.0494
574595,-43.826,-0.5809,19.048,4.21,0.221
574672,-36.4472,-0.556,17.668,1.0781,0.061
574744,62.9344,-0.5379,31.178,2.4088,0.0773
574825,-1.5313,-0.5156,40.0,0.3705,0.0093
574843,-53.9937,-0.5094,51.847,2.1163,0.0408
574874,-63.5011,-0.5,27.481,1.279,0.0465
574985,-5.4505,-0.4674,11.164,0.8675,0.0777
575081,-29.4592,-0.4468,10.186,0.9678,0.095
575125,-37.2618,-0.4336,12.467,1.556,0.1248
575246,67.0334,-0.4016,17.023,3.0659,0.1801
575352,-38.2007,-0.3781,36.0,2.6834,0.0745
575663,51.3702,-0.3,10.52,2.1846,0.2077
575733,-64.7852,-0.278,10.0,0.584,0.0584
575744,-6.5376,-0.276,12.725,0.485,0.0381
575754,-5.7492,-0.273,10.752,0.702,0.0653
575829,76.6519,-0.2578,27.377,0.6235,0.0228
575932,-53.1643,-0.2266,17.066,1.2345,0.0723
575969,16.9001,-0.2156,27.21,0.327,0.012
575988,-56.0868,-0.2109,25.613,0.6101,0.0238
576041,-13.2626,-0.2,23.526,0.8083,0.0344
576281,-6.01,-0.138,11.382,0.7979,0.0701
576326,-30.7188,-0.125,11.371,0.6679,0.0587
576374,-57.5721,-0.1125,54.0,2.322,0.043
576426,5.1002,-0.1,57.0,1.2516,0.022
576554,-23.0157,-0.0656,15.272,1.0856,0.0711
576668,-12.5586,-0.0352,18.967,0.594,0.0313
576837,-50.2545,0.0156,34.382,1.2443,0.0362
576878,-22.4611,0.0313,23.105,1.475,0.0638
577165,-41.0562,0.1172,50.105,3.4301,0.0685
577198,67.9667,0.126,29.57,0.7,0.0237
577272,68.3578,0.1465,10.0,1.5751,0.1575
577329,-54.3207,0.1641,14.0,0.9276,0.0663
577440,71.6495,0.1953,14.948,1.5,0.1003
577622,70.1644,0.2469,30.0,0.897,0.0299
577703,-52.1106,0.2656,36.105,1.8139,0.0502
577713,-5.2845,0.2687,47.0,1.2825,0.0273
577994,-35.8302,0.3457,11.416,0.8333,0.073
578210,-55.0337,0.4089,10.674,1.429,0.1339
578244,-63.8175,0.418,28.323,1.0535,0.0372
578246,-59.5302,0.4182,12.446,0.3381,0.0272
578598,-44.0231,0.5158,14.368,0.3359,0.0234
578642,-20.975,0.5276,29.203,0.0,0.0
578825,-55.5017,0.5768,21.271,2.5185,0.1184
578860,-80.5349,0.5852,11.258,1.0936,0.0971
578951,67.2942,0.6082,10.887,0.6623,0.0608
579009,-36.457,0.6222,11.472,1.3526,0.1179
579010,-61.5613,0.6223,26.912,5.0853,0.189
579168,-63.1416,0.6628,10.316,0.5,0.0485
579194,-54.8611,0.6704,21.523,1.2919,0.06
579223,-26.2026,0.6752,13.23,2.2028,0.1665
579237,-5.0013,0.6796,14.124,0.756,0.0535
579240,-13.9089,0.6803,10.081,0.6899,0.0684
579306,-2.4001,0.7,52.0,1.0263,0.0197
579429,-39.3644,0.7375,59.105,3.8998,0.066
579443,-33.0615,0.7422,138.285,3.3109,0.0239
579459,-84.0418,0.7474,12.885,0.9538,0.074
579461,-32.4374,0.7478,11.273,0.9444,0.0838
579503,-29.4763,0.7594,11.895,0.7498,0.063
579523,-22.0654,0.7637,15.155,0.8723,0.0576
579644,-25.5328,0.8041,10.422,0.898,0.0862
579708,35.8125,0.8241,33.52,0.0,0.0
579726,-13.2557,0.829,24.745,0.4444,0.018
579832,-51.4948,0.8582,26.838,4.7153,0.1757
579947,-37.6512,0.8998,11.494,1.271,0.1106
580072,-46.0274,0.9403,29.091,1.6728,0.0575
580096,-23.6809,0.9453,66.052,1.7818,0.027
580514,-42.6551,1.064,15.035,1.6014,0.1065
580533,-27.2473,1.0689,14.423,2.0254,0.1404
580650,-32.7707,1.1032,11.573,1.3405,0.1158
580709,3.9871,1.1177,13.124,2.7246,0.2076
580827,-6.8343,1.1581,10.448,0.298,0.0285
580848,-43.0833,1.1635,16.14,1.1038,0.0684
580860,-58.6867,1.1677,11.968,2.3373,0.1953
581048,-17.6442,1.2195,17.779,0.7755,0.0436
581052,-22.5653,1.2222,10.0,0.6273,0.0627
581066,33.8528,1.2261,52.782,3.6456,0.0691
581171,-3.7388,1.2538,10.901,0.4525,0.0415
581217,8.3519,1.2684,18.143,0.2988,0.0165
581237,-21.966,1.272,11.279,0.5165,0.0458
581261,-18.5832,1.277,31.412,2.3538,0.0749
581291,-78.5532,1.2895,10.559,0.8418,0.0797
581438,7.7266,1.3334,23.064,2.958,0.1283
581560,-21.2487,1.3744,13.698,1.532,0.1118
581692,-54.563,1.4104,11.382,0.2328,0.0205
581695,-16.103,1.4119,19.152,0.4994,0.0261
581739,-52.0341,1.4222,13.111,1.4058,0.1072
581842,-41.9446,1.4505,14.429,1.2193,0.0845
581890,30.6845,1.4646,39.583,3.7,0.0935
582037,-78.9574,1.5079,11.321,1.1685,0.1032
582157,-26.6666,1.542,14.87,1.7473,0.1175
582390,-59.6507,1.6075,10.223,0.4615,0.0451
582435,-22.3344,1.6193,13.372,1.1655,0.0872
582440,74.8091,1.6203,11.945,0.2641,0.0221
582527,-40.4099,1.642,24.043,2.3139,0.0962
582536,-49.3708,1.6458,39.978,2.4486,0.0612
582548,-32.9613,1.6489,12.874,1.3681,0.1063
582651,-3.6776,1.6812,14.218,0.3063,0.0215
582665,-20.0739,1.6844,22.531,1.0508,0.0466
582767,-56.4075,1.716,11.799,1.4619,0.1239
582896,71.6443,1.7487,15.457,1.4213,0.092
582929,-14.1287,1.7565,42.72,1.036,0.0243
583018,-8.6382,1.7859,12.994,0.3825,0.0294
583112,-44.6887,1.8147,16.041,1.397,0.0871
583120,69.1314,1.817,16.95,1.1893,0.0702
583124,-17.0703,1.8178,21.955,1.1603,0.0528
583168,-69.8758,1.83,11.594,1.3783,0.1189
583217,-37.6815,1.8466,34.646,2.4171,0.0698
583280,-9.4499,1.8662,14.525,1.7674,0.1217
583283,-43.8485,1.8674,10.67,2.2784,0.2135
583326,-14.4974,1.8834,16.95,1.0146,0.0599
583377,-16.4689,1.8931,12.227,0.2353,0.0192
583379,-38.1997,1.8942,10.036,0.9423,0.0939
583479,-43.3679,1.9217,20.467,2.4503,0.1197
583543,-52.592,1.9454,13.174,0.2665,0.0202
583648,-20.5106,1.9752,10.263,1.2128,0.1182
583695,21.663,1.9884,20.134,3.0016,0.1491
583726,7.5378,1.9983,16.802,1.3133,0.0782
583740,83.361,2.0,39.985,1.0,0.025
583843,-7.6696,2.0282,22.416,1.9224,0.0858
583848,-13.4575,2.0288,12.516,1.3403,0.1071
583925,-35.8972,2.0503,21.477,2.0348,0.0947
583962,7.0361,2.0617,10.951,0.6408,0.0585
584004,-36.4899,2.0748,19.843,1.7975,0.0906
584079,-3.561,2.0933,12.561,0.4388,0.0349
584107,-15.3277,2.1017,20.914,0.9535,0.0456
584146,-35.7921,2.1144,10.283,1.2773,0.1242
584188,-78.6037,2.1241,11.078,0.305,0.0275
584284,-53.6174,2.1508,22.863,2.5846,0.113
584331,-6.962,2.1622,10.654,2.371,0.2226
584339,-52.0682,2.1658,11.404,1.7883,0.1568
584353,-57.4889,2.1694,37.733,1.5126,0.0401
584397,-23.6366,2.1834,11.345,2.1478,0.1893
584398,-83.039,2.1836,15.484,0.3233,0.0209
584416,7.9571,2.1871,22.705,0.9378,0.0413
584655,-16.0073,2.2572,20.112,0.9598,0.0477
584842,-47.7042,2.3094,20.16,0.6895,0.0342
584867,-45.2814,2.3172,11.775,0.4068,0.0345
584922,77.2813,2.3312,32.473,1.0843,0.0334
584968,-21.9485,2.342,24.312,2.543,0.1046
585192,-79.654,2.4109,10.258,0.6836,0.0666
585197,-7.8848,2.4116,10.248,1.5079,0.1471
585317,-18.8606,2.445,11.806,0.4535,0.0384
585337,-81.0166,2.4504,10.464,0.7895,0.0754
585397,-31.1998,2.4654,10.72,0.6184,0.0577
585440,7.0243,2.476,15.839,0.4175,0.0264
585534,-17.4619,2.5015,29.917,1.2623,0.0422
585588,-22.2645,2.5151,47.238,2.7036,0.0572
585681,-68.5004,2.5336,12.0,2.324,0.1937
585685,-11.9115,2.5347,43.597,2.3215,0.0532
585734,-18.2205,2.5489,20.092,1.1051,0.055
585754,-71.0337,2.5547,75.053,3.3073,0.0441
585842,-25.4043,2.5726,59.982,1.8798,0.0313
585902,-73.4063,2.5907,11.217,1.2135,0.1082
586089,-88.0172,2.6394,11.39,1.6598,0.1457
586211,-42.2182,2.6686,72.268,2.351,0.0325
586337,79.6379,2.7046,11.07,0.4993,0.0451
586484,-6.836,2.752,11.228,0.6575,0.0586
586617,-18.392,2.7919,20.87,0.6646,0.0318
586667,-23.4438,2.8082,27.184,2.492,0.0917
586761,-32.0592,2.8376,16.965,2.0115,0.1186
586827,-50.7377,2.858,53.488,4.0,0.0748
586830,-58.6326,2.8594,30.057,2.0768,0.0691
586891,-32.4827,2.8745,10.08,1.3011,0.1291
587003,-56.6779,2.9079,10.205,0.4756,0.0466
587007,-19.2922,2.9087,20.13,0.532,0.0264
587040,-79.5081,2.9182,10.25,0.5228,0.051
587105,-45.1814,2.9339,11.946,1.0313,0.0863
587144,76.3577,2.9442,22.377,0.944,0.0422
587176,-50.3679,2.9538,31.289,2.8684,0.0917
587183,-20.9841,2.9564,30.942,0.694,0.0224
587258,-18.8836,2.9828,80.977,2.0181,0.0249
587298,70.0709,2.9962,11.081,0.4755,0.0429
587472,-33.8715,3.0511,13.876,0.7058,0.0509
587494,-0.0989,3.0585,12.467,0.5048,0.0405
587510,-82.0455,3.0616,27.476,0.5,0.0182
587602,-44.2813,3.0865,10.36,1.3618,0.1314
587633,-62.8847,3.0956,14.32,0.7079,0.0494
587664,-13.9271,3.1016,15.936,0.8774,0.0551
587707,-45.9903,3.1088,10.264,2.1963,0.214
587751,-43.4911,3.123,22.49,1.6201,0.072
587843,-80.0853,3.1437,12.677,0.5636,0.0445
587855,-13.5244,3.1485,10.168,1.7631,0.1734
587992,-16.7899,3.1861,17.422,0.5854,0.0336
587997,-31.4669,3.1881,16.077,1.5105,0.094
588020,-7.5901,3.1963,14.14,2.2154,0.1567
588066,-58.2402,3.2107,13.252,1.2018,0.0907
588106,-14.5411,3.2189,68.826,1.057,0.0154
588152,61.4174,3.2311,38.066,0.3814,0.01
588195,-46.7358,3.2456,11.11,0.33,0.0297
588316,-47.2131,3.2845,11.567,0.4765,0.0412
588357,-47.5602,3.2954,14.032,0.5528,0.0394
588449,-28.0701,3.3186,71.93,4.4994,0.0626
588621,68.9376,3.3752,17.609,0.7011,0.0398
588666,-54.4554,3.3866,37.576,2.2583,0.0601
588681,-60.1355,3.3909,25.853,2.6946,0.1042
588702,-57.5963,3.3963,13.732,1.529,0.1113
588954,-45.7994,3.4769,18.857,0.3215,0.017
588973,-49.6509,3.4829,16.449,2.0698,0.1258
589042,0.1966,3.5053,14.367,0.6741,0.0469
589109,-38.3541,3.5247,29.287,2.1906,0.0748
589167,-71.1411,3.5397,12.37,0.599,0.0484
589251,-33.5307,3.5588,29.83,2.9694,0.0995
589414,-14.2599,3.6049,21.736,0.9769,0.0449
589437,4.1875,3.6097,25.576,2.3999,0.0938
589632,-25.2471,3.6635,10.556,0.85,0.0805
589691,-77.2273,3.6821,17.345,1.318,0.076
589811,-16.7973,3.7178,10.837,0.3908,0.0361
589946,-47.5145,3.759,34.129,1.5875,0.0465
589984,-21.4109,3.7706,41.828,1.661,0.0397
590006,-53.0284,3.7773,29.974,3.1231,0.1042
590099,-4.7153,3.8046,26.623,0.3088,0.0116
590130,-22.3271,3.8126,16.501,0.9143,0.0554
590168,-58.3336,3.8272,31.534,1.1773,0.0373
590313,70.5728,3.8729,27.272,2.4123,0.0885
590385,-33.7381,3.8918,18.842,2.2959,0.1219
590548,80.6238,3.9428,11.378,0.3875,0.0341
590676,65.4862,3.9766,156.0,0.0,0.0
590692,-34.9789,3.9807,64.01,3.0659,0.0479
590796,-10.1003,4.0171,18.005,1.7135,0.0952
590868,-11.4329,4.0421,131.897,4.4584,0.0338
591232,-39.4721,4.1531,17.819,2.007,0.1126
591310,-16.7331,4.174,15.942,0.839,0.0526
591417,-24.5399,4.2018,12.803,1.1788,0.0921
591467,1.2057,4.2178,11.779,0.5475,0.0465
591544,-66.2936,4.2378,13.848,0.5505,0.0398
591606,-56.6441,4.2603,25.924,1.1275,0.0435
591612,-47.0692,4.2616,13.139,1.3575,0.1033
591630,-67.1114,4.2665,98.343,5.0,0.0508
591785,-43.743,4.3099,53.553,1.5734,0.0294
591793,-7.2946,4.3132,10.16,0.3826,0.0377
592040,-69.3639,4.3819,10.292,1.8859,0.1832
592110,-26.3155,4.3972,17.945,0.585,0.0326
592180,-44.6669,4.4163,12.339,1.2224,0.0991
592233,-33.1844,4.4314,23.66,1.1646,0.0492
592293,-17.638,4.4463,10.68,2.2481,0.2105
592451,-45.8078,4.4964,19.163,0.9703,0.0506
592457,-47.3617,4.4975,15.903,1.318,0.0829
592505,23.5781,4.5129,10.05,1.9776,0.1968
592569,-80.7598,4.533,10.053,0.3766,0.0375
592693,-21.9254,4.5699,10.671,0.8115,0.076
592802,-63.7554,4.6054,38.499,3.0168,0.0784
592818,-18.1995,4.6112,16.116,0.6054,0.0376
592936,-52.5479,4.6439,10.985,0.5608,0.051
592966,40.2661,4.654,54.032,2.7638,0.0512
592997,-57.4278,4.6619,10.468,2.2776,0.2176
593100,-78.2836,4.694,11.875,0.875,0.0737
593131,-25.1802,4.7014,10.703,1.0185,0.0952
593263,74.9728,4.7361,14.002,0.2453,0.0175
593337,40.5105,4.7573,14.95,0.626,0.0419
593366,-76.1584,4.7656,38.44,2.6668,0.0694
593485,-19.2678,4.7963,31.85,1.3879,0.0436
593581,-46.4899,4.8213,11.768,1.161,0.0987
593613,-57.2063,4.8302,35.223,1.9476,0.0553
593791,-5.7064,4.8829,18.648,0.6309,0.0338
593794,-16.338,4.8833,16.796,0.7351,0.0438
593830,-42.7214,4.8934,17.223,3.2018,0.1859
593865,-0.0754,4.9016,45.562,1.0915,0.024
593923,40.5468,4.9163,10.25,1.5398,0.1502
593954,-38.0566,4.9252,65.505,2.0108,0.0307
594158,-19.6676,4.9745,20.491,1.0423,0.0509
594164,-1.6939,4.9772,13.707,0.7579,0.0553
594204,-53.0039,4.9864,18.635,0.869,0.0466
594232,-5.3105,4.9943,145.096,2.716,0.0187
594316,-62.5849,5.0141,33.308,1.7105,0.0514
594406,58.8596,5.0389,32.302,2.8356,0.0878
594571,-20.7202,5.0833,31.869,2.5833,0.0811
594693,-18.9764,5.114,11.436,1.0668,0.0933
594774,-30.6074,5.1322,79.864,3.9674,0.0497
594843,-50.4999,5.15,50.53,1.9683,0.039
594863,-9.6759,5.1565,11.111,1.5388,0.1385
594871,-43.7093,5.1592,12.517,0.6613,0.0528
594935,73.5513,5.1794,10.456,0.8718,0.0834
594940,1.7246,5.1804,10.542,1.1029,0.1046
595068,-72.7104,5.2147,49.504,1.847,0.0373
595154,86.8446,5.2445,10.615,1.875,0.1766
595189,-17.0321,5.2547,16.838,0.6455,0.0383
595266,-60.9252,5.2731,70.342,3.9841,0.0566
595309,-31.9189,5.2842,10.554,1.5193,0.144
595527,-17.5906,5.3442,11.439,1.107,0.0968
596132,-47.564,5.5142,10.722,1.6439,0.1533
596169,-46.0401,5.5208,11.719,1.072,0.0915
596244,-35.3907,5.5396,10.07,1.9063,0.1893
596361,-6.9059,5.5686,10.919,0.3058,0.028
596596,81.5253,5.6281,11.022,0.474,0.043
596725,-20.4411,5.6611,11.564,1.3551,0.1172
596777,61.0403,5.682,15.966,0.4636,0.029
596843,-33.9027,5.6989,13.251,0.388,0.0293
596911,-8.9099,5.7155,15.044,0.6016,0.04
596935,10.654,5.7215,22.79,0.4509,0.0198
597022,-19.4798,5.7437,26.846,0.3255,0.0121
597030,-14.4354,5.7457,21.566,1.321,0.0613
597081,-18.09,5.7598,34.895,2.232,0.064
597104,-43.8438,5.7657,15.822,1.7993,0.1137
597170,-8.0505,5.7782,32.59,2.2269,0.0683
597293,-16.5994,5.8156,32.387,2.26,0.0698
597317,-52.7998,5.8236,14.466,1.6678,0.1153
597397,-15.0957,5.8416,25.876,1.7434,0.0674
597409,-3.9772,5.8449,28.982,2.9524,0.1019
597460,-26.2682,5.8598,42.942,0.9709,0.0226
597738,-51.6404,5.9343,17.605,0.6975,0.0396
597788,-41.2763,5.948,133.193,6.784,0.0509
597818,-22.4942,5.9548,14.851,1.3063,0.088
597929,-15.6922,5.984,13.424,1.1905,0.0887
598077,-44.8142,6.0274,11.302,0.6725,0.0595
598170,-54.5529,6.0508,59.712,3.232,0.0541
598251,36.9994,6.0657,25.618,2.8823,0.1125
598305,-58.9638,6.0798,21.575,1.0673,0.0495
598369,-59.4714,6.0961,19.816,2.1981,0.1109
598612,3.9126,6.1594,12.826,0.34,0.0265
598948,-33.3545,6.2425,15.693,2.2089,0.1408
598973,-45.4741,6.252,20.978,2.0333,0.0969
599340,-49.2627,6.339,81.148,2.6493,0.0326
599510,-12.9569,6.3822,12.917,1.6481,0.1276
599609,-59.621,6.4111,18.704,2.1981,0.1175
599662,-22.5969,6.4261,12.837,0.8028,0.0625
599671,-24.4031,6.429,105.805,1.9743,0.0187
599725,-78.7216,6.4449,36.506,2.4744,0.0678
599735,-0.1325,6.4473,19.765,0.648,0.0328
599964,-52.9751,6.5083,14.537,0.3528,0.0243
600011,-25.7065,6.5211,13.093,1.6876,0.1289
600085,-47.2898,6.5397,74.182,3.3276,0.0449
600178,-74.1795,6.5603,12.28,2.0965,0.1707
600239,-70.4867,6.5719,15.321,1.3685,0.0893
600260,-36.4866,6.5773,53.86,2.576,0.0478
600386,17.2567,6.6096,11.0,0.3993,0.0363
600552,-41.9133,6.6531,12.319,1.0824,0.0879
600736,10.892,6.6978,12.697,0.1864,0.0147
600815,61.5949,6.719,11.667,0.564,0.0483
600992,-62.6325,6.7573,12.521,0.3238,0.0259
601047,-21.1693,6.773,12.609,0.7463,0.0592
601085,-58.062,6.7843,14.818,2.1395,0.1444
601127,-58.9555,6.7944,14.847,0.824,0.0555
601206,-3.2344,6.8136,10.678,0.6015,0.0563
601351,-51.7726,6.852,20.918,1.935,0.0925
601430,-73.8578,6.8694,11.532,1.17,0.1015
601486,-45.3021,6.884,42.909,2.6378,0.0615
601506,72.8902,6.8896,10.0,0.5585,0.0558
601616,-22.3004,6.9157,20.047,0.7083,0.0353
601628,-77.4493,6.9186,10.905,0.4473,0.041
601883,-18.6898,6.9856,22.987,0.3118,0.0136
601958,-2.899,7.0039,15.42,3.1081,0.2016
601962,-43.071,7.0047,11.525,0.9916,0.086
602011,-25.3155,7.0168,17.745,0.5433,0.0306
602057,-58.6568,7.0278,34.72,1.6163,0.0466
602114,-44.4368,7.0403,10.342,0.462,0.0447
602178,-10.1988,7.0554,12.754,0.5184,0.0406
602360,36.0303,7.1102,15.202,0.1956,0.0129
602466,-48.1922,7.1381,19.711,1.5586,0.0791
602468,-35.8014,7.1385,11.477,0.8976,0.0782
602603,-63.7662,7.17,33.956,1.1123,0.0328
602693,-83.9502,7.1919,10.926,2.1959,0.201
602695,-11.8836,7.1928,10.682,0.2625,0.0246
602747,-43.0162,7.206,19.514,1.3178,0.0675
602874,-13.9293,7.2394,20.041,0.9413,0.047
602881,-55.304,7.2412,50.822,1.955,0.0385
602884,-35.1222,7.242,14.355,0.7015,0.0489
